;time;windvelocity;precipitation;temperature
629;1964-01-20;-999;   0.0;   -2.5
630;1964-01-21;-999;   0.0;    0.2
631;1964-01-22;-999;   0.0;    3.0
632;1964-01-23;-999;   0.0;    1.0
633;1964-01-24;-999;   0.2;    2.1
634;1964-01-25;-999;   5.2;    3.8
635;1964-01-26;-999;   7.3;    4.8
636;1964-01-27;-999;   0.8;    1.6
637;1964-01-28;-999;   0.1;    1.5
638;1964-01-29;-999;   0.4;    2.2
639;1964-01-30;-999;   2.4;    3.2
640;1964-01-31;-999;   1.2;    3.8
641;1964-02-01;-999;   0.9;    7.4
642;1964-02-02;-999;   0.7;    5.8
643;1964-02-03;-999;   3.6;    7.0
644;1964-02-04;-999;   1.7;    5.1
645;1964-02-05;-999;   1.3;    0.9
646;1964-02-06;-999;   0.2;   -1.2
647;1964-02-07;-999;   2.8;    0.6
648;1964-02-08;-999;   0.1;    5.4
649;1964-02-09;-999;   0.0;    3.3
650;1964-02-10;-999;   7.6;    5.1
651;1964-02-11;-999;   0.3;    2.6
652;1964-02-12;-999;   1.6;   -1.6
653;1964-02-13;-999;   0.0;   -4.8
654;1964-02-14;-999;   0.0;   -2.8
655;1964-02-15;-999;   0.0;   -1.4
656;1964-02-16;-999;   0.0;   -2.6
657;1964-02-17;-999;   0.5;   -3.6
658;1964-02-18;-999;   0.8;   -1.8
659;1964-02-19;-999;   0.0;   -5.6
660;1964-02-20;-999;   0.0;   -4.8
661;1964-02-21;-999;   0.0;   -0.3
662;1964-02-22;-999;   0.0;   -4.4
663;1964-02-23;-999;   0.6;   -1.3
664;1964-02-24;-999;   0.8;    2.7
665;1964-02-25;-999;   0.0;    3.5
666;1964-02-26;-999;   0.0;    3.0
667;1964-02-27;-999;   5.5;    4.9
668;1964-02-28;-999;   0.3;    3.0
669;1964-02-29;-999;   0.0;    0.4
670;1964-03-01;-999;   0.0;   -1.0
671;1964-03-02;-999;   0.0;   -2.9
672;1964-03-03;-999;   0.0;   -2.0
673;1964-03-04;-999;   0.2;   -0.4
674;1964-03-05;-999;   0.0;   -1.4
675;1964-03-06;-999;   0.0;   -3.6
676;1964-03-07;-999;   0.0;   -3.0
677;1964-03-08;-999;   0.0;   -4.6
678;1964-03-09;-999;   0.0;   -1.5
679;1964-03-10;-999;   0.0;    0.0
680;1964-03-11;-999;   0.0;    0.5
681;1964-03-12;-999;   0.0;    0.0
682;1964-03-13;-999;   0.0;    1.0
683;1964-03-14;-999;   0.0;   -0.6
684;1964-03-15;-999;   0.0;   -1.6
685;1964-03-16;-999;   0.0;   -1.0
686;1964-03-17;-999;   0.0;   -1.7
687;1964-03-18;-999;   0.0;   -1.5
688;1964-03-19;-999;   1.1;   -0.6
689;1964-03-20;-999;   1.5;   -0.2
690;1964-03-21;-999;   0.6;    3.1
691;1964-03-22;-999;   0.0;    4.6
692;1964-03-23;-999;   0.0;    2.4
693;1964-03-24;-999;   0.0;    2.2
694;1964-03-25;-999;   2.1;    4.3
695;1964-03-26;-999;   0.0;    4.7
696;1964-03-27;-999;   0.0;    0.8
697;1964-03-28;-999;   4.9;    2.0
698;1964-03-29;-999;   9.2;    0.7
699;1964-03-30;-999;   2.5;    1.4
700;1964-03-31;-999;   0.0;    2.5
701;1964-04-01;-999;   1.7;    1.3
702;1964-04-02;-999;   5.2;    1.4
703;1964-04-03;-999;   1.9;    2.0
704;1964-04-04;-999;   0.8;    1.6
705;1964-04-05;-999;   0.4;    1.6
706;1964-04-06;-999;   0.1;    2.1
707;1964-04-07;-999;   1.8;    3.2
708;1964-04-08;-999;   1.0;    4.9
709;1964-04-09;-999;   0.0;    7.1
710;1964-04-10;-999;   0.0;    8.3
711;1964-04-11;-999;   0.0;    5.7
712;1964-04-12;-999;   6.8;    9.2
713;1964-04-13;-999;   1.0;    7.6
714;1964-04-14;-999;   2.8;    7.4
715;1964-04-15;-999;   0.0;   10.7
716;1964-04-16;-999;   0.0;   14.7
717;1964-04-17;-999;   0.0;   17.4
718;1964-04-18;-999;   0.0;   16.4
719;1964-04-19;-999;   0.0;   17.0
720;1964-04-20;-999;   0.0;   14.4
721;1964-04-21;-999;   0.0;   15.2
722;1964-04-22;-999;   1.1;    9.6
723;1964-04-23;-999;   0.1;   10.6
724;1964-04-24;-999;   0.0;   10.2
725;1964-04-25;-999;   0.0;    7.8
726;1964-04-26;-999;   0.0;   10.2
727;1964-04-27;-999;   0.0;   14.7
728;1964-04-28;-999;  13.7;   14.6
729;1964-04-29;-999;   5.3;    9.2
730;1964-04-30;-999;   0.0;    9.1
731;1964-05-01;-999;   5.7;    7.2
732;1964-05-02;-999;   2.4;    9.0
733;1964-05-03;-999;   8.3;   11.4
734;1964-05-04;-999;   8.8;    9.2
735;1964-05-05;-999;   0.0;    9.4
736;1964-05-06;-999;   0.0;   11.8
737;1964-05-07;-999;   0.9;   14.6
738;1964-05-08;-999;   0.0;   12.4
739;1964-05-09;-999;   0.0;   13.2
740;1964-05-10;-999;   0.2;   11.6
741;1964-05-11;-999;   1.6;   11.6
742;1964-05-12;-999;   0.0;   18.5
743;1964-05-13;-999;  10.0;   16.7
744;1964-05-14;-999;   0.4;   10.0
745;1964-05-15;-999;   0.0;    9.5
746;1964-05-16;-999;   0.0;    9.3
747;1964-05-17;-999;   0.0;   14.0
748;1964-05-18;-999;   2.2;   14.0
749;1964-05-19;-999;   0.0;   11.0
750;1964-05-20;-999;   2.6;   10.0
751;1964-05-21;-999;   0.0;   10.0
752;1964-05-22;-999;   0.0;   13.7
753;1964-05-23;-999;   0.0;   16.0
754;1964-05-24;-999;   0.0;   16.6
755;1964-05-25;-999;   0.0;   18.4
756;1964-05-26;-999;   0.0;   18.2
757;1964-05-27;-999;  10.8;   15.8
758;1964-05-28;-999;   0.0;   16.5
759;1964-05-29;-999;   0.0;   16.8
760;1964-05-30;-999;   0.0;   17.9
761;1964-05-31;-999;   7.2;   16.3
762;1964-06-01;-999;   0.1;   11.5
763;1964-06-02;-999;   4.5;   14.2
764;1964-06-03;-999;   0.2;   15.4
765;1964-06-04;-999;   0.0;   16.3
766;1964-06-05;-999;   0.0;   22.2
767;1964-06-06;-999;   0.0;   17.5
768;1964-06-07;-999;   4.0;   17.4
769;1964-06-08;-999;   0.4;   13.9
770;1964-06-09;-999;   0.0;   15.3
771;1964-06-10;-999;   0.0;   20.2
772;1964-06-11;-999;   0.0;   18.6
773;1964-06-12;-999;   0.0;   19.0
774;1964-06-13;-999;   0.0;   24.0
775;1964-06-14;-999;   0.0;   19.7
776;1964-06-15;-999;   0.1;   14.2
777;1964-06-16;-999;   0.0;   15.2
778;1964-06-17;-999;   0.0;   16.8
779;1964-06-18;-999;   0.0;   21.6
780;1964-06-19;-999;   0.3;   15.8
781;1964-06-20;-999;   2.6;   14.3
782;1964-06-21;-999;  14.1;   11.8
783;1964-06-22;-999;   6.9;   12.3
784;1964-06-23;-999;   0.1;   12.4
785;1964-06-24;-999;   0.0;   13.9
786;1964-06-25;-999;   0.0;   15.7
787;1964-06-26;-999;   0.0;   18.2
788;1964-06-27;-999;   0.0;   20.6
789;1964-06-28;-999;   0.4;   14.1
790;1964-06-29;-999;   6.0;   10.8
791;1964-06-30;-999;   6.9;   14.6
792;1964-07-01;-999;   4.7;   12.4
793;1964-07-02;-999;   0.0;   14.8
794;1964-07-03;-999;   0.9;   12.2
795;1964-07-04;-999;   1.3;   11.6
796;1964-07-05;-999;   3.1;   12.0
797;1964-07-06;-999;   0.0;   11.3
798;1964-07-07;-999;   0.0;   15.5
799;1964-07-08;-999;   2.1;   15.2
800;1964-07-09;-999;   1.6;   14.0
801;1964-07-10;-999;  10.2;   12.8
802;1964-07-11;-999;   2.3;   14.1
803;1964-07-12;-999;   1.1;   16.5
804;1964-07-13;-999;   0.0;   17.8
805;1964-07-14;-999;   0.0;   21.5
806;1964-07-15;-999;   9.6;   24.2
807;1964-07-16;-999;   0.8;   19.2
808;1964-07-17;-999;   0.0;   18.6
809;1964-07-18;-999;   0.0;   21.4
810;1964-07-19;-999;   0.0;   21.2
811;1964-07-20;-999;   0.0;   17.8
812;1964-07-21;-999;   2.5;   19.4
813;1964-07-22;-999;   0.0;   15.9
814;1964-07-23;-999;   0.7;   14.2
815;1964-07-24;-999;   1.0;   14.5
816;1964-07-25;-999;   0.0;   19.1
817;1964-07-26;-999;   0.0;   21.5
818;1964-07-27;-999;   0.0;   21.6
819;1964-07-28;-999;   0.0;   18.9
820;1964-07-29;-999;   0.0;   14.8
821;1964-07-30;-999;   0.0;   17.6
822;1964-07-31;-999;   0.5;   18.2
823;1964-08-01;-999;   7.8;   12.6
824;1964-08-02;-999;   2.8;   13.6
825;1964-08-03;-999;   0.0;   14.0
826;1964-08-04;-999;   0.0;   15.3
827;1964-08-05;-999;   0.0;   15.5
828;1964-08-06;-999;   0.0;   19.3
829;1964-08-07;-999;   7.6;   20.2
830;1964-08-08;-999;   3.7;   16.6
831;1964-08-09;-999;   0.2;   16.6
832;1964-08-10;-999;   0.4;   16.2
833;1964-08-11;-999;   7.0;   15.5
834;1964-08-12;-999;  30.1;   15.6
835;1964-08-13;-999;   2.4;   14.5
836;1964-08-14;-999;   0.0;   15.2
837;1964-08-15;-999;   0.0;   16.0
838;1964-08-16;-999;   0.0;   12.8
839;1964-08-17;-999;   0.3;   18.0
840;1964-08-18;-999;   3.5;   18.3
841;1964-08-19;-999;  10.0;   16.3
842;1964-08-20;-999;   1.5;   12.2
843;1964-08-21;-999;   0.2;   10.5
844;1964-08-22;-999;   0.0;   10.8
845;1964-08-23;-999;   0.0;   12.7
846;1964-08-24;-999;   3.7;   15.2
847;1964-08-25;-999;   0.0;   17.9
848;1964-08-26;-999;   0.0;   22.2
849;1964-08-27;-999;   0.0;   23.1
850;1964-08-28;-999;   7.6;   19.0
851;1964-08-29;-999;   0.1;   15.5
852;1964-08-30;-999;   3.2;   12.5
853;1964-08-31;-999;   0.0;   12.4
854;1964-09-01;-999;   0.0;   12.1
855;1964-09-02;-999;   0.0;   13.4
856;1964-09-03;-999;   0.0;   15.8
857;1964-09-04;-999;   0.0;   16.9
858;1964-09-05;-999;   0.0;   20.1
859;1964-09-06;-999;   8.8;   15.6
860;1964-09-07;-999;   0.8;   13.6
861;1964-09-08;-999;   1.5;   14.4
862;1964-09-09;-999;   5.9;   15.1
863;1964-09-10;-999;   0.5;   16.6
864;1964-09-11;-999;   0.0;   17.8
865;1964-09-12;-999;   0.0;   12.2
866;1964-09-13;-999;   0.0;   10.7
867;1964-09-14;-999;   0.0;   19.0
868;1964-09-15;-999;   5.5;   19.7
869;1964-09-16;-999;   5.0;   15.7
870;1964-09-17;-999;   5.5;   12.7
871;1964-09-18;-999;  13.1;   11.2
872;1964-09-19;-999;   3.2;   12.2
873;1964-09-20;-999;   9.5;   10.5
874;1964-09-21;-999;   5.0;    8.7
875;1964-09-22;-999;   0.0;   11.0
876;1964-09-23;-999;   0.0;   13.7
877;1964-09-24;-999;   0.0;   12.7
878;1964-09-25;-999;   0.0;   13.0
879;1964-09-26;-999;   0.0;   14.8
880;1964-09-27;-999;   0.2;   13.1
881;1964-09-28;-999;   0.0;   12.0
882;1964-09-29;-999;   0.0;   13.3
883;1964-09-30;-999;   0.0;    8.0
884;1964-10-01;-999;   0.0;    6.4
885;1964-10-02;-999;   0.0;    7.8
886;1964-10-03;-999;   0.0;    8.2
887;1964-10-04;-999;   0.0;    7.4
888;1964-10-05;-999;   0.0;   10.2
889;1964-10-06;-999;   0.9;   12.2
890;1964-10-07;-999;  10.0;   15.0
891;1964-10-08;-999;   0.4;   10.2
892;1964-10-09;-999;   1.4;    8.2
893;1964-10-10;-999;   5.8;    7.4
894;1964-10-11;-999;   4.2;    8.4
895;1964-10-12;-999;   0.5;    6.5
896;1964-10-13;-999;   0.0;    5.8
897;1964-10-14;-999;   0.0;    6.4
898;1964-10-15;-999;   1.9;    6.5
899;1964-10-16;-999;  14.1;    7.9
900;1964-10-17;-999;   2.7;    8.4
901;1964-10-18;-999;   0.6;    8.6
902;1964-10-19;-999;   0.0;    5.6
903;1964-10-20;-999;   0.1;    5.0
904;1964-10-21;-999;   0.1;    6.5
905;1964-10-22;-999;   1.5;    7.8
906;1964-10-23;-999;   5.3;    6.0
907;1964-10-24;-999;   0.3;    4.8
908;1964-10-25;-999;   0.2;    5.4
909;1964-10-26;-999;   0.0;    4.3
910;1964-10-27;-999;   0.0;    5.0
911;1964-10-28;-999;   0.0;    6.8
912;1964-10-29;-999;   0.0;    6.7
913;1964-10-30;-999;   0.3;    5.4
914;1964-10-31;-999;   0.0;    6.4
915;1964-11-01;-999;   0.0;    6.5
916;1964-11-02;-999;   3.6;    5.8
917;1964-11-03;-999;   0.0;    6.6
918;1964-11-04;-999;   0.0;    5.1
919;1964-11-05;-999;   0.0;    4.0
920;1964-11-06;-999;   0.0;    1.5
921;1964-11-07;-999;   0.0;    1.4
922;1964-11-08;-999;   0.0;    0.6
923;1964-11-09;-999;   0.0;   -1.8
924;1964-11-10;-999;   0.0;   -1.4
925;1964-11-11;-999;   0.0;    2.6
926;1964-11-12;-999;   0.6;    7.0
927;1964-11-13;-999;   1.7;    7.6
928;1964-11-14;-999;   3.5;   10.6
929;1964-11-15;-999;   2.5;    8.6
930;1964-11-16;-999;   5.1;    8.4
931;1964-11-17;-999;   0.5;    6.2
932;1964-11-18;-999;   1.4;    3.6
933;1964-11-19;-999;   1.8;    6.7
934;1964-11-20;-999;   0.8;    9.2
935;1964-11-21;-999;   0.0;    9.2
936;1964-11-22;-999;   0.1;    8.6
937;1964-11-23;-999;   0.7;    9.4
938;1964-11-24;-999;   2.9;   10.4
939;1964-11-25;-999;   1.6;    9.6
940;1964-11-26;-999;   0.0;    5.4
941;1964-11-27;-999;   3.3;    7.0
942;1964-11-28;-999;   0.0;    3.0
943;1964-11-29;-999;   0.0;    0.6
944;1964-11-30;-999;   0.0;    0.4
945;1964-12-01;-999;   0.0;   -0.4
946;1964-12-02;-999;   1.8;   -0.4
947;1964-12-03;-999;   5.0;    0.8
948;1964-12-04;-999;   0.2;    0.6
949;1964-12-05;-999;   1.1;    0.4
950;1964-12-06;-999;   2.9;    4.2
951;1964-12-07;-999;   0.5;    9.3
952;1964-12-08;-999;   1.1;    8.2
953;1964-12-09;-999;   0.2;   12.0
954;1964-12-10;-999;   0.0;    8.6
955;1964-12-11;-999;   0.5;    6.8
956;1964-12-12;-999;   4.9;    6.0
957;1964-12-13;-999;   5.4;    8.2
958;1964-12-14;-999;   1.5;    4.6
959;1964-12-15;-999;   1.0;    3.3
960;1964-12-16;-999;   0.7;    4.9
961;1964-12-17;-999;   1.0;    4.9
962;1964-12-18;-999;   0.0;    2.6
963;1964-12-19;-999;   0.0;   -1.1
964;1964-12-20;-999;   1.4;   -1.9
965;1964-12-21;-999;   0.4;   -1.5
966;1964-12-22;-999;   0.0;   -5.7
967;1964-12-23;-999;   0.0;   -5.8
968;1964-12-24;-999;   0.2;   -6.1
969;1964-12-25;-999;   1.8;   -3.5
970;1964-12-26;-999;   0.0;   -8.4
971;1964-12-27;-999;   0.0;   -7.3
972;1964-12-28;-999;   0.4;   -2.8
973;1964-12-29;-999;   0.1;   -4.0
974;1964-12-30;-999;   3.2;    1.0
975;1964-12-31;-999;   3.9;    5.0
976;1965-01-01;-999;   0.0;    4.7
977;1965-01-02;-999;   0.1;    2.2
978;1965-01-03;-999;   0.0;    0.8
979;1965-01-04;-999;   0.1;   -0.5
980;1965-01-05;-999;  12.2;    4.4
981;1965-01-06;-999;   3.3;    3.8
982;1965-01-07;-999;   4.1;    4.2
983;1965-01-08;-999;   4.0;    7.2
984;1965-01-09;-999;   8.9;    3.3
985;1965-01-10;-999;   0.9;    2.5
986;1965-01-11;-999;   0.0;    7.0
987;1965-01-12;-999;   0.0;    5.7
988;1965-01-13;-999;   0.2;    5.4
989;1965-01-14;-999;   2.8;    4.4
990;1965-01-15;-999;   0.5;    4.8
991;1965-01-16;-999;   6.4;    3.1
992;1965-01-17;-999;   2.0;    7.1
993;1965-01-18;-999;   2.3;    3.8
994;1965-01-19;-999;   0.6;    2.1
995;1965-01-20;-999;   0.3;    1.5
996;1965-01-21;-999;   0.3;    0.0
997;1965-01-22;-999;   1.6;   -0.2
998;1965-01-23;-999;   2.5;    1.4
999;1965-01-24;-999;   0.8;    2.0
1000;1965-01-25;-999;   0.9;    0.7
1001;1965-01-26;-999;   1.2;   -0.4
1002;1965-01-27;-999;   2.3;   -0.8
1003;1965-01-28;-999;   0.0;   -2.6
1004;1965-01-29;-999;   0.0;   -1.0
1005;1965-01-30;-999;   0.0;   -2.1
1006;1965-01-31;-999;   0.0;   -0.6
1007;1965-02-01;-999;   1.3;   -0.7
1008;1965-02-02;-999;   0.4;    0.1
1009;1965-02-03;-999;   1.2;    1.7
1010;1965-02-04;-999;   1.5;    0.8
1011;1965-02-05;-999;   0.5;    2.8
1012;1965-02-06;-999;   0.0;    1.7
1013;1965-02-07;-999;   0.0;    3.8
1014;1965-02-08;-999;   0.0;    0.5
1015;1965-02-09;-999;   1.3;   -2.3
1016;1965-02-10;-999;   0.3;    2.2
1017;1965-02-11;-999;   2.9;    3.8
1018;1965-02-12;-999;   4.0;    4.1
1019;1965-02-13;-999;   3.1;    3.6
1020;1965-02-14;-999;   0.3;    2.5
1021;1965-02-15;-999;   0.0;    0.1
1022;1965-02-16;-999;   0.0;   -1.8
1023;1965-02-17;-999;   0.0;   -1.0
1024;1965-02-18;-999;   0.4;   -0.9
1025;1965-02-19;-999;   0.0;   -0.9
1026;1965-02-20;-999;   0.0;   -0.5
1027;1965-02-21;-999;   0.1;   -0.9
1028;1965-02-22;-999;   0.0;   -0.8
1029;1965-02-23;-999;   1.0;    0.4
1030;1965-02-24;-999;   0.5;   -1.8
1031;1965-02-25;-999;   0.0;   -1.4
1032;1965-02-26;-999;   2.4;   -0.6
1033;1965-02-27;-999;   0.0;   -3.6
1034;1965-02-28;-999;   4.0;   -0.2
1035;1965-03-01;-999;   0.0;   -4.1
1036;1965-03-02;-999;   0.0;   -3.7
1037;1965-03-03;-999;   0.0;   -5.6
1038;1965-03-04;-999;   0.0;   -3.5
1039;1965-03-05;-999;   0.0;   -2.2
1040;1965-03-06;-999;   0.0;   -0.3
1041;1965-03-07;-999;   0.0;   -2.1
1042;1965-03-08;-999;   0.5;   -0.8
1043;1965-03-09;-999;   0.0;    0.8
1044;1965-03-10;-999;   0.0;    1.1
1045;1965-03-11;-999;   0.0;    0.8
1046;1965-03-12;-999;   0.0;    2.5
1047;1965-03-13;-999;   0.0;    3.5
1048;1965-03-14;-999;   0.0;    6.6
1049;1965-03-15;-999;   2.2;    9.0
1050;1965-03-16;-999;   0.2;    9.0
1051;1965-03-17;-999;   0.0;    7.0
1052;1965-03-18;-999;   1.8;    6.8
1053;1965-03-19;-999;   0.2;    3.2
1054;1965-03-20;-999;   0.8;    1.5
1055;1965-03-21;-999;   0.2;    1.8
1056;1965-03-22;-999;   0.0;    1.2
1057;1965-03-23;-999;   1.4;    5.2
1058;1965-03-24;-999;   1.5;    6.9
1059;1965-03-25;-999;   4.9;    3.1
1060;1965-03-26;-999;   0.9;    3.9
1061;1965-03-27;-999;   1.4;    4.9
1062;1965-03-28;-999;   0.0;   11.0
1063;1965-03-29;-999;   0.0;   10.7
1064;1965-03-30;-999;   0.0;    5.8
1065;1965-03-31;-999;   0.0;    4.0
1066;1965-04-01;-999;   0.0;    5.8
1067;1965-04-02;-999;   0.0;    4.2
1068;1965-04-03;-999;   0.0;    5.9
1069;1965-04-04;-999;   0.0;    6.5
1070;1965-04-05;-999;   0.0;   10.5
1071;1965-04-06;-999;   5.7;    7.1
1072;1965-04-07;-999;   1.9;    5.1
1073;1965-04-08;-999;   1.8;    4.4
1074;1965-04-09;-999;   0.0;    5.5
1075;1965-04-10;-999;   1.5;    9.3
1076;1965-04-11;-999;   0.2;    7.6
1077;1965-04-12;-999;   1.3;    8.6
1078;1965-04-13;-999;   0.3;    5.0
1079;1965-04-14;-999;   0.0;    4.5
1080;1965-04-15;-999;   6.0;    7.5
1081;1965-04-16;-999;   2.7;    6.8
1082;1965-04-17;-999;  20.2;    7.0
1083;1965-04-18;-999;   1.6;    5.5
1084;1965-04-19;-999;   1.1;    5.2
1085;1965-04-20;-999;   2.2;    7.0
1086;1965-04-21;-999;   0.0;    8.6
1087;1965-04-22;-999;   1.3;    7.6
1088;1965-04-23;-999;   0.0;    8.2
1089;1965-04-24;-999;   0.9;    7.0
1090;1965-04-25;-999;   2.4;    6.4
1091;1965-04-26;-999;   9.6;    7.2
1092;1965-04-27;-999;   2.3;    5.3
1093;1965-04-28;-999;   0.9;    7.7
1094;1965-04-29;-999;   0.0;    8.8
1095;1965-04-30;-999;   0.0;    9.0
1096;1965-05-01;-999;   0.0;   10.9
1097;1965-05-02;-999;   0.0;   12.9
1098;1965-05-03;-999;   1.8;   11.2
1099;1965-05-04;-999;   8.4;   10.5
1100;1965-05-05;-999;   4.0;   10.2
1101;1965-05-06;-999;   0.0;    8.6
1102;1965-05-07;-999;   9.7;    9.2
1103;1965-05-08;-999;   5.2;   12.2
1104;1965-05-09;-999;  11.3;    9.5
1105;1965-05-10;-999;   1.4;    8.3
1106;1965-05-11;-999;   1.3;    9.0
1107;1965-05-12;-999;   0.0;    8.8
1108;1965-05-13;-999;   0.1;   12.3
1109;1965-05-14;-999;   0.0;   15.0
1110;1965-05-15;-999;   0.0;   15.6
1111;1965-05-16;-999;   0.1;   12.3
1112;1965-05-17;-999;  11.9;   14.0
1113;1965-05-18;-999;   2.0;    8.5
1114;1965-05-19;-999;   0.2;    7.0
1115;1965-05-20;-999;   0.5;    6.4
1116;1965-05-21;-999;   0.0;    9.6
1117;1965-05-22;-999;   0.0;   11.9
1118;1965-05-23;-999;   0.0;   13.6
1119;1965-05-24;-999;   1.4;   11.6
1120;1965-05-25;-999;   3.6;   12.2
1121;1965-05-26;-999;   6.4;   10.8
1122;1965-05-27;-999;   0.0;   12.2
1123;1965-05-28;-999;   0.0;   13.0
1124;1965-05-29;-999;   0.0;   13.2
1125;1965-05-30;-999;   0.0;   11.8
1126;1965-05-31;-999;   0.0;   12.1
1127;1965-06-01;-999;   0.0;   11.4
1128;1965-06-02;-999;   0.0;   11.6
1129;1965-06-03;-999;   0.0;   10.8
1130;1965-06-04;-999;   0.0;   11.8
1131;1965-06-05;-999;   0.0;   16.0
1132;1965-06-06;-999;   0.0;   15.9
1133;1965-06-07;-999;   0.6;   14.5
1134;1965-06-08;-999;   1.1;   17.5
1135;1965-06-09;-999;   0.0;   16.2
1136;1965-06-10;-999;   0.0;   15.8
1137;1965-06-11;-999;   0.0;   12.4
1138;1965-06-12;-999;   0.0;   13.0
1139;1965-06-13;-999;   0.0;   14.1
1140;1965-06-14;-999;   0.0;   14.5
1141;1965-06-15;-999;   1.8;   19.6
1142;1965-06-16;-999;   3.2;   18.0
1143;1965-06-17;-999;   9.2;   12.6
1144;1965-06-18;-999;   5.5;   15.4
1145;1965-06-19;-999;   0.1;   14.6
1146;1965-06-20;-999;   0.0;   15.8
1147;1965-06-21;-999;   0.1;   17.3
1148;1965-06-22;-999;   5.8;   18.7
1149;1965-06-23;-999;   0.3;   16.1
1150;1965-06-24;-999;   0.0;   17.4
1151;1965-06-25;-999;   0.0;   20.4
1152;1965-06-26;-999;   0.0;   17.0
1153;1965-06-27;-999;   0.1;   13.4
1154;1965-06-28;-999;   0.0;   15.2
1155;1965-06-29;-999;   0.0;   14.2
1156;1965-06-30;-999;   0.0;   15.6
1157;1965-07-01;-999;   0.0;   12.3
1158;1965-07-02;-999;   0.1;   11.7
1159;1965-07-03;-999;   2.6;   11.4
1160;1965-07-04;-999;   9.4;   10.6
1161;1965-07-05;-999;   6.7;   10.7
1162;1965-07-06;-999;   5.6;   12.3
1163;1965-07-07;-999;   8.2;   13.0
1164;1965-07-08;-999;   9.4;   10.2
1165;1965-07-09;-999;   4.1;   11.4
1166;1965-07-10;-999;   2.8;   11.8
1167;1965-07-11;-999;   8.3;   15.6
1168;1965-07-12;-999;   0.7;   15.6
1169;1965-07-13;-999;   0.0;   18.6
1170;1965-07-14;-999;   3.6;   19.6
1171;1965-07-15;-999;  27.3;   19.2
1172;1965-07-16;-999;   0.0;   18.1
1173;1965-07-17;-999;   0.0;   16.3
1174;1965-07-18;-999;   0.0;   16.8
1175;1965-07-19;-999;   0.2;   18.0
1176;1965-07-20;-999;   1.8;   19.4
1177;1965-07-21;-999;   4.3;   17.1
1178;1965-07-22;-999;   0.8;   16.8
1179;1965-07-23;-999;   0.1;   16.2
1180;1965-07-24;-999;   5.1;   14.8
1181;1965-07-25;-999;  13.0;   13.6
1182;1965-07-26;-999;   4.7;   12.4
1183;1965-07-27;-999;   5.5;   12.9
1184;1965-07-28;-999;  11.4;   13.6
1185;1965-07-29;-999;  13.5;   14.6
1186;1965-07-30;-999;  14.0;   12.4
1187;1965-07-31;-999;   0.0;   11.3
1188;1965-08-01;-999;   7.7;   11.7
1189;1965-08-02;-999;   4.6;   13.6
1190;1965-08-03;-999;   0.4;   15.7
1191;1965-08-04;-999;   0.0;   15.2
1192;1965-08-05;-999;   0.0;   20.8
1193;1965-08-06;-999;   0.6;   16.9
1194;1965-08-07;-999;   5.5;   15.6
1195;1965-08-08;-999;   6.1;   12.4
1196;1965-08-09;-999;   1.3;   11.5
1197;1965-08-10;-999;   0.0;   11.9
1198;1965-08-11;-999;   0.0;   12.5
1199;1965-08-12;-999;   0.0;   13.4
1200;1965-08-13;-999;   0.0;   14.9
1201;1965-08-14;-999;   0.0;   15.5
1202;1965-08-15;-999;   0.0;   14.9
1203;1965-08-16;-999;   0.0;   17.5
1204;1965-08-17;-999;   0.0;   17.3
1205;1965-08-18;-999;   0.0;   17.0
1206;1965-08-19;-999;   0.0;   18.8
1207;1965-08-20;-999;  17.5;   18.1
1208;1965-08-21;-999;   0.0;   16.5
1209;1965-08-22;-999;  14.2;   15.8
1210;1965-08-23;-999;   0.0;   15.0
1211;1965-08-24;-999;   5.4;   14.8
1212;1965-08-25;-999;   2.6;   12.8
1213;1965-08-26;-999;   1.0;   11.6
1214;1965-08-27;-999;   0.0;   11.8
1215;1965-08-28;-999;   1.0;   14.0
1216;1965-08-29;-999;   2.8;   13.6
1217;1965-08-30;-999;   0.6;   12.0
1218;1965-08-31;-999;   4.4;   12.0
1219;1965-09-01;-999;   0.0;   11.6
1220;1965-09-02;-999;   0.0;   15.8
1221;1965-09-03;-999;   1.6;   15.2
1222;1965-09-04;-999;   0.2;   13.4
1223;1965-09-05;-999;  24.4;   14.9
1224;1965-09-06;-999;   0.6;   13.4
1225;1965-09-07;-999;   0.0;   11.8
1226;1965-09-08;-999;   0.4;   14.2
1227;1965-09-09;-999;   0.0;   14.1
1228;1965-09-10;-999;   0.0;   12.0
1229;1965-09-11;-999;   0.0;   13.2
1230;1965-09-12;-999;   0.2;   12.1
1231;1965-09-13;-999;   0.0;   12.4
1232;1965-09-14;-999;   0.9;   11.7
1233;1965-09-15;-999;   0.0;   14.7
1234;1965-09-16;-999;   0.0;   16.2
1235;1965-09-17;-999;   0.0;   17.8
1236;1965-09-18;-999;   0.0;   15.3
1237;1965-09-19;-999;   1.8;   11.6
1238;1965-09-20;-999;   0.0;   12.0
1239;1965-09-21;-999;   0.0;   14.4
1240;1965-09-22;-999;   0.0;   13.8
1241;1965-09-23;-999;   0.0;   15.2
1242;1965-09-24;-999;   0.0;   18.0
1243;1965-09-25;-999;   0.0;   14.7
1244;1965-09-26;-999;   2.7;   16.6
1245;1965-09-27;-999;  32.9;   11.4
1246;1965-09-28;-999;   0.0;   12.8
1247;1965-09-29;-999;   0.0;   12.4
1248;1965-09-30;-999;   0.0;   11.7
